business_id,date,time,hour,minute,second,name
VmcuFXUrXInZat40t-IbDg,'2017-06-17,20:44:27',20,44,27',Target
VmcuFXUrXInZat40t-IbDg,'2017-06-22,19:10:31',19,10,31',Target
VmcuFXUrXInZat40t-IbDg,'2017-06-24,20:47:35',20,47,35',Target
VmcuFXUrXInZat40t-IbDg,'2017-07-04,04:35:42',4,35,42',Target
VmcuFXUrXInZat40t-IbDg,'2017-07-10,00:03:00',0,3,00',Target
VmcuFXUrXInZat40t-IbDg,'2017-07-22,00:28:35',0,28,35',Target
VmcuFXUrXInZat40t-IbDg,'2017-07-23,03:36:42',3,36,42',Target
VmcuFXUrXInZat40t-IbDg,'2017-08-08,03:54:16',3,54,16',Target
VmcuFXUrXInZat40t-IbDg,'2017-08-16,23:58:25',23,58,25',Target
VmcuFXUrXInZat40t-IbDg,'2017-08-21,03:36:06',3,36,06',Target
VmcuFXUrXInZat40t-IbDg,'2017-08-23,01:23:23',1,23,23',Target
VmcuFXUrXInZat40t-IbDg,'2017-09-01,16:27:35',16,27,35',Target
VmcuFXUrXInZat40t-IbDg,'2017-09-06,21:55:01',21,55,01',Target
VmcuFXUrXInZat40t-IbDg,'2017-09-09,22:55:21',22,55,21',Target
VmcuFXUrXInZat40t-IbDg,'2017-09-10,17:27:08',17,27,08',Target
VmcuFXUrXInZat40t-IbDg,'2017-09-18,22:55:04',22,55,04',Target
VmcuFXUrXInZat40t-IbDg,'2017-09-20,23:51:38',23,51,38',Target
VmcuFXUrXInZat40t-IbDg,'2017-10-10,20:27:33',20,27,33',Target
VmcuFXUrXInZat40t-IbDg,'2017-10-29,01:30:03',1,30,03',Target
VmcuFXUrXInZat40t-IbDg,'2017-10-29,22:49:04',22,49,04',Target
VmcuFXUrXInZat40t-IbDg,'2017-11-01,02:55:29',2,55,29',Target
VmcuFXUrXInZat40t-IbDg,'2017-11-02,01:12:21',1,12,21',Target
VmcuFXUrXInZat40t-IbDg,'2017-11-02,01:50:58',1,50,58',Target
VmcuFXUrXInZat40t-IbDg,'2017-11-02,21:27:59',21,27,59',Target
VmcuFXUrXInZat40t-IbDg,'2017-11-05,23:25:58',23,25,58',Target
VmcuFXUrXInZat40t-IbDg,'2017-11-06,00:22:48',0,22,48',Target
VmcuFXUrXInZat40t-IbDg,'2017-11-10,19:38:54',19,38,54',Target
VmcuFXUrXInZat40t-IbDg,'2017-11-18,19:45:18',19,45,18',Target
VmcuFXUrXInZat40t-IbDg,'2017-11-25,06:14:27',6,14,27',Target
VmcuFXUrXInZat40t-IbDg,'2017-12-02,05:23:31',5,23,31',Target
VmcuFXUrXInZat40t-IbDg,'2017-12-04,21:03:23',21,3,23',Target
VmcuFXUrXInZat40t-IbDg,'2017-12-06,23:01:47',23,1,47',Target
VmcuFXUrXInZat40t-IbDg,'2017-12-09,22:40:00',22,40,00',Target
VmcuFXUrXInZat40t-IbDg,'2017-12-15,21:23:29',21,23,29',Target
VmcuFXUrXInZat40t-IbDg,'2017-12-22,19:41:27',19,41,27',Target
VmcuFXUrXInZat40t-IbDg,'2017-12-26,19:17:06',19,17,06',Target
VmcuFXUrXInZat40t-IbDg,'2018-01-06,22:25:26',22,25,26',Target
VmcuFXUrXInZat40t-IbDg,'2018-01-07,03:08:01',3,8,01',Target
VmcuFXUrXInZat40t-IbDg,'2018-01-11,00:39:50',0,39,50',Target
VmcuFXUrXInZat40t-IbDg,'2018-01-14,02:19:13',2,19,13',Target
VmcuFXUrXInZat40t-IbDg,'2018-01-19,00:14:51',0,14,51',Target
VmcuFXUrXInZat40t-IbDg,'2018-01-21,01:50:51',1,50,51',Target
VmcuFXUrXInZat40t-IbDg,'2018-01-23,23:06:45',23,6,45',Target
VmcuFXUrXInZat40t-IbDg,'2018-02-03,18:58:56',18,58,56',Target
VmcuFXUrXInZat40t-IbDg,'2018-02-05,22:41:01',22,41,01',Target
VmcuFXUrXInZat40t-IbDg,'2018-02-10,04:53:27',4,53,27',Target
VmcuFXUrXInZat40t-IbDg,'2018-02-13,23:25:09',23,25,09',Target
VmcuFXUrXInZat40t-IbDg,'2018-02-17,16:07:58',16,7,58',Target
VmcuFXUrXInZat40t-IbDg,'2018-03-10,18:21:18',18,21,18',Target
VmcuFXUrXInZat40t-IbDg,'2018-03-23,20:52:22',20,52,22',Target
VmcuFXUrXInZat40t-IbDg,'2018-03-24,22:22:46',22,22,46',Target
VmcuFXUrXInZat40t-IbDg,'2018-03-24,23:24:34',23,24,34',Target
VmcuFXUrXInZat40t-IbDg,'2018-03-31,21:38:06',21,38,06',Target
VmcuFXUrXInZat40t-IbDg,'2018-04-07,04:48:59',4,48,59',Target
VmcuFXUrXInZat40t-IbDg,'2018-04-20,21:29:31',21,29,31',Target
VmcuFXUrXInZat40t-IbDg,'2018-04-29,22:43:45',22,43,45',Target
VmcuFXUrXInZat40t-IbDg,'2018-05-05,18:56:44',18,56,44',Target
VmcuFXUrXInZat40t-IbDg,'2018-05-10,20:09:20',20,9,20',Target
VmcuFXUrXInZat40t-IbDg,'2018-05-12,19:22:40',19,22,40',Target
VmcuFXUrXInZat40t-IbDg,'2018-05-19,02:08:51',2,8,51',Target
VmcuFXUrXInZat40t-IbDg,'2018-05-28,18:42:47',18,42,47',Target
VmcuFXUrXInZat40t-IbDg,'2018-06-03,20:01:35',20,1,35',Target
VmcuFXUrXInZat40t-IbDg,'2018-06-06,00:58:47',0,58,47',Target
VmcuFXUrXInZat40t-IbDg,'2018-06-23,00:37:10',0,37,10',Target
VmcuFXUrXInZat40t-IbDg,'2018-06-24,19:15:41',19,15,41',Target
VmcuFXUrXInZat40t-IbDg,'2018-07-01,19:35:55',19,35,55',Target
VmcuFXUrXInZat40t-IbDg,'2018-07-15,01:16:42',1,16,42',Target
VmcuFXUrXInZat40t-IbDg,'2018-07-15,21:04:39',21,4,39',Target
VmcuFXUrXInZat40t-IbDg,'2018-08-04,04:14:22',4,14,22',Target
VmcuFXUrXInZat40t-IbDg,'2018-08-04,19:32:00',19,32,00',Target
VmcuFXUrXInZat40t-IbDg,'2018-08-14,03:07:39',3,7,39',Target
VmcuFXUrXInZat40t-IbDg,'2018-08-19,18:20:48',18,20,48',Target
VmcuFXUrXInZat40t-IbDg,'2018-08-22,01:43:57',1,43,57',Target
VmcuFXUrXInZat40t-IbDg,'2018-08-25,18:30:05',18,30,05',Target
VmcuFXUrXInZat40t-IbDg,'2018-08-28,02:25:06',2,25,06',Target
VmcuFXUrXInZat40t-IbDg,'2018-09-19,00:26:07',0,26,07',Target
VmcuFXUrXInZat40t-IbDg,'2018-09-22,18:56:15',18,56,15',Target
VmcuFXUrXInZat40t-IbDg,'2018-10-06,18:52:15',18,52,15',Target
VmcuFXUrXInZat40t-IbDg,'2018-10-13,20:35:34',20,35,34',Target
VmcuFXUrXInZat40t-IbDg,'2018-10-19,19:23:54',19,23,54',Target
VmcuFXUrXInZat40t-IbDg,'2018-10-25,00:01:24',0,1,24',Target
VmcuFXUrXInZat40t-IbDg,'2018-10-27,16:55:43',16,55,43',Target
VmcuFXUrXInZat40t-IbDg,'2018-11-08,23:37:46',23,37,46',Target
VmcuFXUrXInZat40t-IbDg,'2018-11-08,23:41:21',23,41,21',Target
VmcuFXUrXInZat40t-IbDg,'2018-11-10,19:30:46',19,30,46',Target
VmcuFXUrXInZat40t-IbDg,'2018-11-17,16:26:52',16,26,52',Target
VmcuFXUrXInZat40t-IbDg,'2018-12-15,19:36:50',19,36,50',Target
VmcuFXUrXInZat40t-IbDg,'2019-01-04,16:03:07',16,3,07',Target
VmcuFXUrXInZat40t-IbDg,'2019-01-06,18:32:22',18,32,22',Target
VmcuFXUrXInZat40t-IbDg,'2019-01-06,21:36:11',21,36,11',Target
VmcuFXUrXInZat40t-IbDg,'2019-01-07,00:07:04',0,7,04',Target
VmcuFXUrXInZat40t-IbDg,'2019-01-13,22:51:19',22,51,19',Target
VmcuFXUrXInZat40t-IbDg,'2019-02-08,23:27:13',23,27,13',Target
VmcuFXUrXInZat40t-IbDg,'2019-02-09,21:07:12',21,7,12',Target
VmcuFXUrXInZat40t-IbDg,'2019-02-10,05:48:30',5,48,30',Target
VmcuFXUrXInZat40t-IbDg,'2019-02-10,20:18:43',20,18,43',Target
VmcuFXUrXInZat40t-IbDg,'2019-03-06,00:23:02',0,23,02',Target
VmcuFXUrXInZat40t-IbDg,'2019-03-14,16:06:49',16,6,49',Target
VmcuFXUrXInZat40t-IbDg,'2019-04-10,23:47:49',23,47,49',Target
VmcuFXUrXInZat40t-IbDg,'2019-04-24,00:00:55',0,0,55',Target
VmcuFXUrXInZat40t-IbDg,'2019-04-25,06:19:51',6,19,51',Target
VmcuFXUrXInZat40t-IbDg,'2019-05-05,23:22:24',23,22,24',Target
VmcuFXUrXInZat40t-IbDg,'2019-05-10,01:54:11',1,54,11',Target
VmcuFXUrXInZat40t-IbDg,'2019-05-10,23:16:36',23,16,36',Target
VmcuFXUrXInZat40t-IbDg,'2019-05-11,06:14:40',6,14,40',Target
VmcuFXUrXInZat40t-IbDg,'2019-06-02,17:04:34',17,4,34',Target
VmcuFXUrXInZat40t-IbDg,'2019-06-09,16:57:05',16,57,05',Target
VmcuFXUrXInZat40t-IbDg,'2019-07-08,00:13:52',0,13,52',Target
VmcuFXUrXInZat40t-IbDg,'2019-07-12,18:11:42',18,11,42',Target
VmcuFXUrXInZat40t-IbDg,'2019-07-28,03:46:04',3,46,04',Target
VmcuFXUrXInZat40t-IbDg,'2019-08-13,04:32:08',4,32,08',Target
VmcuFXUrXInZat40t-IbDg,'2019-08-22,02:14:20',2,14,20',Target
VmcuFXUrXInZat40t-IbDg,'2019-09-13,20:31:17',20,31,17',Target
VmcuFXUrXInZat40t-IbDg,'2019-09-14,23:02:58',23,2,58',Target
VmcuFXUrXInZat40t-IbDg,'2019-09-21,19:12:37',19,12,37',Target
VmcuFXUrXInZat40t-IbDg,'2019-09-28,01:57:33',1,57,33',Target
VmcuFXUrXInZat40t-IbDg,'2019-10-18,22:38:50',22,38,50',Target
VmcuFXUrXInZat40t-IbDg,'2019-10-19,16:44:12',16,44,12',Target
VmcuFXUrXInZat40t-IbDg,'2019-10-20,19:31:49',19,31,49',Target
VmcuFXUrXInZat40t-IbDg,'2019-11-23,15:21:34',15,21,34',Target
VmcuFXUrXInZat40t-IbDg,'2019-12-03,00:20:17',0,20,17',Target
VmcuFXUrXInZat40t-IbDg,'2019-12-06,00:10:14',0,10,14',Target
VmcuFXUrXInZat40t-IbDg,'2019-12-14,17:32:02',17,32,02',Target
VmcuFXUrXInZat40t-IbDg,'2019-12-14,19:19:34',19,19,34',Target
VmcuFXUrXInZat40t-IbDg,'2019-12-15,22:18:29',22,18,29',Target
VmcuFXUrXInZat40t-IbDg,'2020-01-31,20:55:59',20,55,59',Target
VmcuFXUrXInZat40t-IbDg,'2020-02-05,02:08:40',2,8,40',Target
VmcuFXUrXInZat40t-IbDg,'2020-02-21,22:48:15',22,48,15',Target
VmcuFXUrXInZat40t-IbDg,'2020-02-22,20:19:09',20,19,09',Target
VmcuFXUrXInZat40t-IbDg,'2020-02-24,18:50:38',18,50,38',Target
VmcuFXUrXInZat40t-IbDg,'2020-03-01,21:40:27',21,40,27',Target
VmcuFXUrXInZat40t-IbDg,'2020-03-06,19:38:35',19,38,35',Target
VmcuFXUrXInZat40t-IbDg,'2020-03-15,00:02:37',0,2,37',Target
VmcuFXUrXInZat40t-IbDg,'2020-03-24,01:10:14',1,10,14',Target
VmcuFXUrXInZat40t-IbDg,'2020-03-26,02:57:43',2,57,43',Target
VmcuFXUrXInZat40t-IbDg,'2020-06-11,19:41:42',19,41,42',Target
VmcuFXUrXInZat40t-IbDg,'2020-06-17,22:17:36',22,17,36',Target
VmcuFXUrXInZat40t-IbDg,'2020-06-29,21:55:25',21,55,25',Target
VmcuFXUrXInZat40t-IbDg,'2020-07-13,16:32:47',16,32,47',Target
VmcuFXUrXInZat40t-IbDg,'2020-07-28,19:38:09',19,38,09',Target
VmcuFXUrXInZat40t-IbDg,'2020-08-08,17:34:01',17,34,01',Target
VmcuFXUrXInZat40t-IbDg,'2020-08-11,20:30:28',20,30,28',Target
VmcuFXUrXInZat40t-IbDg,'2020-08-21,20:02:01',20,2,01',Target
VmcuFXUrXInZat40t-IbDg,'2020-10-01,19:26:27',19,26,27',Target
VmcuFXUrXInZat40t-IbDg,'2020-10-24,18:36:01',18,36,01',Target
VmcuFXUrXInZat40t-IbDg,'2020-11-04,18:39:24',18,39,24',Target
VmcuFXUrXInZat40t-IbDg,'2020-11-17,19:12:37',19,12,37',Target
VmcuFXUrXInZat40t-IbDg,'2020-11-20,19:09:55',19,9,55',Target
VmcuFXUrXInZat40t-IbDg,'2020-11-22,20:13:12',20,13,12',Target
VmcuFXUrXInZat40t-IbDg,'2020-12-20,03:25:54',3,25,54',Target
VmcuFXUrXInZat40t-IbDg,'2020-12-21,19:47:25',19,47,25',Target
VmcuFXUrXInZat40t-IbDg,'2020-12-22,19:16:34',19,16,34',Target
VmcuFXUrXInZat40t-IbDg,'2020-12-24,21:41:52',21,41,52',Target
VmcuFXUrXInZat40t-IbDg,'2021-01-08,02:45:56',2,45,56',Target
VmcuFXUrXInZat40t-IbDg,'2021-01-09,23:29:07',23,29,07',Target
VmcuFXUrXInZat40t-IbDg,'2021-01-11,20:27:49',20,27,49',Target
VmcuFXUrXInZat40t-IbDg,'2021-01-18,21:36:22',21,36,22',Target
VmcuFXUrXInZat40t-IbDg,'2021-02-18,01:50:29',1,50,29',Target
VmcuFXUrXInZat40t-IbDg,'2021-02-25,20:55:03',20,55,03',Target
VmcuFXUrXInZat40t-IbDg,'2021-03-15,19:50:16',19,50,16',Target
VmcuFXUrXInZat40t-IbDg,'2021-03-29,20:48:38',20,48,38',Target
VmcuFXUrXInZat40t-IbDg,'2021-04-10,21:29:39',21,29,39',Target
VmcuFXUrXInZat40t-IbDg,'2021-04-29,23:04:43',23,4,43',Target
VmcuFXUrXInZat40t-IbDg,'2021-05-04,03:02:36',3,2,36',Target
VmcuFXUrXInZat40t-IbDg,'2021-05-16,22:39:07',22,39,07',Target
VmcuFXUrXInZat40t-IbDg,'2021-06-14,23:02:24',23,2,24',Target
VmcuFXUrXInZat40t-IbDg,'2021-06-18,02:20:43',2,20,43',Target
VmcuFXUrXInZat40t-IbDg,'2021-06-18,19:59:11',19,59,11',Target
VmcuFXUrXInZat40t-IbDg,'2021-07-04,04:55:14',4,55,14',Target
VmcuFXUrXInZat40t-IbDg,'2021-07-30,20:25:42',20,25,42',Target
VmcuFXUrXInZat40t-IbDg,'2021-08-20,19:58:20',19,58,20',Target
VmcuFXUrXInZat40t-IbDg,'2021-08-20,22:34:05',22,34,05',Target
VmcuFXUrXInZat40t-IbDg,'2021-08-24,19:35:28',19,35,28',Target
VmcuFXUrXInZat40t-IbDg,'2021-08-27,19:55:08',19,55,08',Target
VmcuFXUrXInZat40t-IbDg,'2021-09-05,18:07:12',18,7,12',Target
VmcuFXUrXInZat40t-IbDg,'2021-09-07,20:16:02',20,16,02',Target
VmcuFXUrXInZat40t-IbDg,'2021-09-14,19:53:38',19,53,38',Target
VmcuFXUrXInZat40t-IbDg,'2021-09-21,20:14:27',20,14,27',Target
VmcuFXUrXInZat40t-IbDg,'2021-10-05,20:53:42',20,53,42',Target
VmcuFXUrXInZat40t-IbDg,'2021-10-12,20:28:42',20,28,42',Target
VmcuFXUrXInZat40t-IbDg,'2021-10-26,19:48:18',19,48,18',Target
VmcuFXUrXInZat40t-IbDg,'2021-10-29,21:00:15',21,0,15',Target
VmcuFXUrXInZat40t-IbDg,'2021-11-02,19:48:17',19,48,17',Target
VmcuFXUrXInZat40t-IbDg,'2021-11-09,20:53:52',20,53,52',Target
VmcuFXUrXInZat40t-IbDg,'2021-11-16,20:02:54',20,2,54',Target
VmcuFXUrXInZat40t-IbDg,'2021-11-19,21:33:43',21,33,43',Target
VmcuFXUrXInZat40t-IbDg,'2021-11-23,20:04:50',20,4,50',Target
VmcuFXUrXInZat40t-IbDg,'2021-12-07,19:48:30',19,48,30',Target
VmcuFXUrXInZat40t-IbDg,'2021-12-10,20:38:09',20,38,09',Target
VmcuFXUrXInZat40t-IbDg,'2021-12-27,21:58:42',21,58,42',Target
VmcuFXUrXInZat40t-IbDg,'2022-01-02,22:12:04',22,12,04',Target
VmcuFXUrXInZat40t-IbDg,'2022-01-17,03:00:14'],3,0,14'],Target
WAdtCHcP9zj8imkDxMZI0A,['2011-02-17,20:20:21',20,20,21',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-02-21,14:49:03',14,49,03',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-02-22,14:35:17',14,35,17',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-02-24,05:12:54',5,12,54',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-02-24,20:35:06',20,35,06',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-03-03,20:29:38',20,29,38',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-03-05,19:56:15',19,56,15',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-03-08,01:05:10',1,5,10',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-03-12,21:51:33',21,51,33',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-03-23,19:42:11',19,42,11',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-03-28,21:16:50',21,16,50',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-04-08,15:19:00',15,19,00',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-04-10,20:56:36',20,56,36',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-04-10,20:58:11',20,58,11',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-04-12,17:58:15',17,58,15',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-04-16,23:17:00',23,17,00',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-04-21,20:08:52',20,8,52',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-04-23,01:54:42',1,54,42',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-04-24,17:17:04',17,17,04',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-04-30,20:53:48',20,53,48',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-05-01,16:59:00',16,59,00',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-05-08,18:15:50',18,15,50',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-05-12,01:10:45',1,10,45',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-05-19,22:27:54',22,27,54',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-05-29,04:10:53',4,10,53',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-05-29,04:13:55',4,13,55',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-05-29,20:29:26',20,29,26',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-06-05,18:36:44',18,36,44',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-06-18,20:38:40',20,38,40',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-07-02,18:49:21',18,49,21',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-07-02,23:34:55',23,34,55',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-07-09,21:26:06',21,26,06',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-07-16,16:43:18',16,43,18',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-07-16,17:59:44',17,59,44',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-07-22,01:06:27',1,6,27',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-07-23,17:45:08',17,45,08',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-07-24,19:15:36',19,15,36',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-08-06,21:53:21',21,53,21',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-08-12,21:38:55',21,38,55',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-08-19,17:40:30',17,40,30',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-08-22,22:15:17',22,15,17',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-08-24,21:39:21',21,39,21',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-08-27,18:28:25',18,28,25',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-08-27,19:02:15',19,2,15',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-08-28,01:44:00',1,44,00',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-08-28,23:07:04',23,7,04',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-09-01,22:44:52',22,44,52',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-09-04,02:04:05',2,4,05',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-09-04,02:16:01',2,16,01',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-09-05,18:57:20',18,57,20',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-09-13,19:27:09',19,27,09',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-09-22,20:28:04',20,28,04',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-09-26,21:14:54',21,14,54',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-10-01,21:03:52',21,3,52',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-10-09,20:30:05',20,30,05',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-10-22,19:40:11',19,40,11',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-11-05,21:26:43',21,26,43',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-11-25,06:53:31',6,53,31',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-12-24,18:43:36',18,43,36',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-12-26,21:02:08',21,2,08',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-12-27,22:54:57',22,54,57',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-12-29,22:57:11',22,57,11',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-12-30,18:08:25',18,8,25',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2011-12-31,21:29:25',21,29,25',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-01-01,23:05:23',23,5,23',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-03-05,20:18:35',20,18,35',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-03-10,00:18:41',0,18,41',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-03-11,00:11:50',0,11,50',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-03-18,16:59:24',16,59,24',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-03-21,21:54:28',21,54,28',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-03-22,22:57:45',22,57,45',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-03-23,22:58:52',22,58,52',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-03-24,14:59:43',14,59,43',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-04-01,03:39:46',3,39,46',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-04-03,04:49:08',4,49,08',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-04-05,21:43:45',21,43,45',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-04-07,16:25:08',16,25,08',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-04-24,01:07:54',1,7,54',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-05-04,19:41:13',19,41,13',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-05-08,01:54:14',1,54,14',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-05-12,22:54:39',22,54,39',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-05-27,19:42:08',19,42,08',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-05-27,22:26:25',22,26,25',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-06-02,20:35:41',20,35,41',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-06-24,05:48:21',5,48,21',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-07-03,16:50:33',16,50,33',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-07-04,20:04:59',20,4,59',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-07-07,19:28:26',19,28,26',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-07-08,09:19:37',9,19,37',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-07-14,01:02:53',1,2,53',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-07-14,22:32:04',22,32,04',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-07-31,00:49:54',0,49,54',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-07-31,19:48:46',19,48,46',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-02,17:46:54',17,46,54',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-04,14:48:33',14,48,33',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-04,20:56:08',20,56,08',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-05,22:55:09',22,55,09',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-11,02:58:34',2,58,34',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-12,21:17:20',21,17,20',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-13,11:40:49',11,40,49',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-14,00:59:47',0,59,47',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-14,01:18:18',1,18,18',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-16,01:18:11',1,18,11',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-16,22:46:28',22,46,28',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-16,22:58:08',22,58,08',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-18,20:19:14',20,19,14',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-20,19:07:51',19,7,51',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-20,19:15:47',19,15,47',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-21,13:31:51',13,31,51',Walmart Supercenter
WAdtCHcP9zj8imkDxMZI0A,'2012-08-21,21:49:07',21,49,07',Walmart Supercenter
